destination,category,user_url,username,stars,time,text
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/110528689462410908544/reviews?hl=en,Taufik Suryono,5,5 years ago,Ok
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103211544627687143314/reviews?hl=en,Ario “Gumil”,5,6 years ago,nice
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103963744257629214202/reviews?hl=en,Soeka Jalan,5,7 years ago,"Tempat Layanan Publik yang bagus 👍
Parkir gratis dan luas

Yang berkantor di sini adalah instansi di bawah Kemenkeu dng rincian sbb:
- Sekretariat Perwakilan Kemenkeu
- KPPN
- KPKNL
- LPSE
- Pengadilan Pajak

Ada mushola di bagian Gd. sebelah barat dekat dengan ruangan Sekretariat Perwakilan Kemenkeu

Penataan gedungnya mantab
Ada fire hydrant atau penanggulangan kebakaran

Jalan di cat untuk membedakan mana untuk kendaraan bermotor dan pejalan kaki
Namun masih ada beberapa pejalan kaki yang tidak berjalan di areanya, yaitu area dengan cat warna merah
Mungkin masih awam atau malah tidak peduli

Penanda lokasi bagus
Terbaca jelas dan mudah dimengerti

Memiliki taman dangan tempat duduk di sisi sebelaj barat
Pokoknya penghijauannya layak ditiru oleh instansi pemerintah yang lain

Pintu masuk ada di bagian utara dan pintu keluar ada di bagian barat
Tidak bisa masuk melalui jalan depan yang berhadapan dengan Taman Makam Pahlawan
Mungkin dengan pertimbangan agar tidak menimbulkan macet karena di bagian depan juga ada halte transjogjakarta dan lalulintasnya ramai
Jd yang naik bus transjogja harus jalan dulu ke bagian belakang"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109784958050967974636/reviews?hl=en,Aditya N,5,6 years ago,"Gedung Keuangan yang bisa dipakai dan dipinjam untuk urusan kedinasan. Dilokasi tersebut juga terdapat beberapa kantor keuangan seperti KPPN, KPKNL dan Sekretariat Pengadilan Pajak"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/116271897273851951475/reviews?hl=en,Joey _01,5,4 years ago,"Keisini cuma kalau perlu narik uang.
Disini ada atm BNI dan BRI.
Trus pengunjung atm gak terlalu ramai jadinya gak usah antri lama2."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101683623202237196540/reviews?hl=en,Oscar,5,6 years ago,"Kantor pelayanan kekayaan negara dan lelang yogjakarta, pelayanannya ramah"" sopan  dan cepat, sambil tunngu disediakan jg minuman dan snack free"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/106896866031357392454/reviews?hl=en,Idha Rakhma,4,7 years ago,"Nganter dedek gemesh ujian....
Halamannya lega. Pas banget depan Taman Makam Pahlawan.
Sukses ya dedek Ujiannya."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103894453737609531316/reviews?hl=en,Mochammad Hury,5,6 years ago,"Di dalam gedung keuangan negara ini selain kantor pelayanan pajak ada kantor pengadilan pajaknya. Yg memiliki kasus perdata mengenai perpajakan biasanya diproses disini. Biasanya untuk wilayah jateng, diy, jatim. Disini desidiakan mushola, toilet bersih jg. Disediakan minuman seperti teh, kopi dan air putih untuk para wajib pajak."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109063654480556041427/reviews?hl=en,Safirah Ishami,5,8 years ago,"Sempet ke sini untuk verifikasi berkas cpns kemenkeu. Ada lift, tapi keterangannya hanya untuk difable. Bener bener well prepared panitianya"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102664412289768586268/reviews?hl=en,Teguh Imam,4,7 years ago,Gedung yang luas dan megah. Area parkir luas. Ruangan bersih harum dan dingin. Bangunan empat lantai ini begitu nyaman. Berada di pusat kota berhadapan dengan Taman Makam Pahlawan Kusuma Negara (semaki). Sayang lift atau elevatornya kurang berfungsi dengan baik. Gedung ini sering digunakan untuk test penerima beasiswa LPDP (Lembava Pengelola Dana Pedidikan) dan test masuk STAN (Sekolah Tinggi Akuntansi Negara).
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/114018396860953117828/reviews?hl=en,Picasso Rugs & Carpets,5,6 years ago,"Mushollanya terletak di lantai pertama, fasilitas karpet sajadahnya lembut tebal dan halus, pesan di picasso carpet jogja (XT SQUARE UMBULHARJO ). cara pemasangannya rapih dan profesional"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/105437815771960352162/reviews?hl=en,Agung Nursabilillah,5,8 years ago,"Pelamar CPNS Kemenkeu melakukan pengmabilan TPU disini, sebagai syarat untuk mengikuti tes TKD, pembagian kartu TPU dibagi per sesi, dilaksanakan daei pagi hari sampai sore hari sekitar pukul 16.00 WIB. Pelamar CPNS dihimbau tidal membawa kendaraan pribadi untuk menghindari keramaian.

Untuk menuju kesini bisa pakai Ojol, saya dari terminal Giwangan dikenai biaya Rp. 9.000"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109009254863158359001/reviews?hl=en,Irvan Cahyo,4,7 years ago,"Tempatnya bersih dan higienis. Cuman satu, banyak elevator di sini yang katanya tidak bisa dipakai. Entah karena malas ingin memperbaiki atau mereka sudah beralih menggunakan tangga saja

entah..."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/108494004417730267069/reviews?hl=en,Riswan Lia Pujangga,4,8 years ago,"Tidak jauh dari pusat kota, depan Taman Makam Pahlawan Kusumanegara. Ada beberapa ATM. Jalan di sampingnya ada yang satu arah di sebelah Barat Gedung tepat pintu keluar."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/107485697141714190654/reviews?hl=en,Twins Corner,5,7 years ago,Tempatnya bersih dan rapi..
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/116465403961403060590/reviews?hl=en,Kendran Soejatno,5,4 years ago,"Ada lift dan tangga berundak dari lantai 1,2,3 instalasi hydrant sdh terkoneksi dengan baik"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102722564878704889567/reviews?hl=en,Rohmat Hidayatuloh,4,10 years ago,Kantor keuangan negara terkenal dengan pengelolaannya yang sangat bersih sehingga mirip dengan bank. Saya ke sini dalam rangka tugas kantor menyelenggarakan seleksi beasiswa.
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/104981859888841134124/reviews?hl=en,Enung Sulastri,4,7 years ago,"Gedung kantor yang sangat nyaman, bersih dan ramah, serta mudah dijangkau kendaraan umum, dekat dengan pusat makanan."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/118142626533488374844/reviews?hl=en,Abror Jogjatrip,5,5 years ago,Pelayanan ramah tempatnya nyaman parkir sangat luas mantap
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/118243397473415795759/reviews?hl=en,Wahyu Bintang SY,5,4 years ago,"Sedang mengetik pesan yang sangat indah ...........................................................................................................,,..........................................................,..............................................................................,..............................,...............................,...........................................,......................................................,............,.........................................................................................................."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/118221154848292031178/reviews?hl=en,Ratna Nisrina Puspitasari,5,7 years ago,Salah satu tempat penyelenggaraan ujian masuk PKN STAN pada tahun 2018
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113184131337987199423/reviews?hl=en,aditya septiawan,5,6 years ago,Cukup luas dan banyak sekali ruangannya.
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/114950519039307421963/reviews?hl=en,rafi hisyam,5,8 years ago,Adalah sebuah gedung milik negara dalam hal pengelola keuangan negara di wilayah yogyakarta
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101584114709668800148/reviews?hl=en,Iron Man,5,8 years ago,"Pernah kesini ,toilet bersih,perkir luas,dekat jalan raya,"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/115640841998459014200/reviews?hl=en,Tri Widodo,5,7 years ago,datanglah pagi2 jika ingin dapat urutan pertama hehe
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101697189174083658727/reviews?hl=en,Cerita Rustam,5,8 years ago,Tempat turun naik nyegat bis jalur 12 dan jalur 4.
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101623373249008203950/reviews?hl=en,Ahmad Saifudin (abuthilac),4,9 years ago,"Tempatagang dulu nih, atafnya enak diajak ngobrol"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109883418991665625297/reviews?hl=en,alfan mio tryder,4,11 years ago,Test lpdp di gedung keuangan. 22 mei 2015
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/112779244295320041078/reviews?hl=en,Adhikara Ridhar Vaherza,4,7 years ago,Bersih tapi air di toilet cukup keruh
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/114449128754248421809/reviews?hl=en,Putri Desiana,5,7 years ago,Sukses untuk kita semuaaa
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/115616999673894998772/reviews?hl=en,Rizal Assegaf,5,7 years ago,Aku ato tes MASUK STAN DONGAKKE YOO
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/116554831801650360691/reviews?hl=en,bimoeka rinawan,4,9 years ago,"Pelayanannya bagus, gedungnya sejuk"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103187650252529562990/reviews?hl=en,Rajaf Rafohg,5,6 years ago,"Tertata rapi, tenang, layanan bagus"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/105075014741641735276/reviews?hl=en,Fernanda Choirul Dimassyah,5,9 years ago,Bismilah tes TPA & TBI PKN STAN
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103220177643046857741/reviews?hl=en,Mochamad Hapsakti Nurhindratno,4,7 years ago,Urusan uang negara oke n joss
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101642131067583081747/reviews?hl=en,Aditya Eka Saputra,5,3 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/115972782338592216028/reviews?hl=en,hari kurniawan,4,7 years ago,"Bersih, dan ketat peraturanya."
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113365287801265163432/reviews?hl=en,Muhammad Targiono,5,9 years ago,Kantor keren
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/117959674778094537069/reviews?hl=en,dwiyono rochmad,3,7 years ago,Kurang fasilitas pengunjung
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/107370946137330543909/reviews?hl=en,On Rizal,3,9 years ago,Ngitung dan nyatat duit 😊 …
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/106048577437859371220/reviews?hl=en,trisno joyo,3,7 years ago,parkir diluar gedung
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113035669990258149952/reviews?hl=en,indrasmara ilham perdana,4,9 years ago,"ada KPPN Yogyakarta, KPKNL Yogyakarta"
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/107047634392910549502/reviews?hl=en,Tangguh Eka W,5,5 years ago,Manrtab syekali
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101259838211041674587/reviews?hl=en,Slamet Hidayat,5,Edited 8 years ago,Luar biasah.....
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113190129850205742933/reviews?hl=en,Anggrit Purbani,3,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113435857886804157046/reviews?hl=en,Meilana Hidayah,5,7 years ago,Nagara Dana Rakca
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102711596576175950648/reviews?hl=en,Dinar,4,7 years ago,Mau kesini :v
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109329284164918882124/reviews?hl=en,Babe Bass,5,9 years ago,melaksanakan tugas
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109070465738176909363/reviews?hl=en,Galih Kurniawan,3,12 years ago,Siipp
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/114216610586374127542/reviews?hl=en,Muhamad Amin S,5,7 years ago,Strategis
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102888060948919446358/reviews?hl=en,amin udin,4,9 years ago,rajin
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/111213541665220362550/reviews?hl=en,"Radias Bayu Alfianto,S.E",5,8 years ago,Siip
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/105276520689898070823/reviews?hl=en,Budi K,5,8 years ago,tempat yang istimewa..
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/105571046616660671237/reviews?hl=en,Dwiyono,5,7 years ago,Tes STAN...
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/100285463975415245976/reviews?hl=en,MUHAMAD NUR (NUR),5,4 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/108674496978439530138/reviews?hl=en,Arif Gunawan,4,6 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/110385009523846769080/reviews?hl=en,Yulia Narulita,5,6 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103998207035819667752/reviews?hl=en,Galuh Idzal,5,6 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/117119811690596586224/reviews?hl=en,Novita Kirana,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/112490268334327808121/reviews?hl=en,Subiharto Sub Sub,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/117697464303891834902/reviews?hl=en,CG,3,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/117503172741277352072/reviews?hl=en,Arif Mu'amar Wahid,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/114502874327881832910/reviews?hl=en,Enyricha Victiari,4,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101209993995598035782/reviews?hl=en,Cantika candra dewani,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/104156511738518423845/reviews?hl=en,Neneng Diah Ayu,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/105412339569237110577/reviews?hl=en,Ning Asih,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/110697968598562323164/reviews?hl=en,Michael Vincent,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/104796988951694781076/reviews?hl=en,Muhammad Ramadhani,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/106129962921791051213/reviews?hl=en,Blue Moon,4,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113728340674239924488/reviews?hl=en,Ria Rizki Khasanah,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103971265541818579543/reviews?hl=en,Diska Putri R,2,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102158727477761513724/reviews?hl=en,Krisdiana Nur,1,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102243334358448705873/reviews?hl=en,Yuli Wijayanti,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109041459833114518117/reviews?hl=en,M Yusup,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/116929300281509251616/reviews?hl=en,Jondan Najibullah,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/106379304794476868222/reviews?hl=en,Afan Julianto,5,7 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/116110966347708005230/reviews?hl=en,Dika Yh,4,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/108914694570071856813/reviews?hl=en,Ibnu Mas'ud,4,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/102880881732129278912/reviews?hl=en,Anisa Rachmawati,5,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/101634585787796487291/reviews?hl=en,Masagus A. Aziz,5,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103445199520306895868/reviews?hl=en,Indah Zumrotun,5,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/100096598125211855444/reviews?hl=en,Radentulin Tulin,1,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/117304776477330880995/reviews?hl=en,Jiwantoro Ade,2,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113749338870566200623/reviews?hl=en,Alif Fatkurrohman,5,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109004228676891329307/reviews?hl=en,Dewi Ayu,4,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/104102532029891915413/reviews?hl=en,rasendria official,5,8 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/108540851692813505102/reviews?hl=en,Melliana Susanto,5,9 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/111214128307828725324/reviews?hl=en,Lukman Arfian,3,9 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/109326098833239360068/reviews?hl=en,Tabita Abey,4,9 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/112928044996410143136/reviews?hl=en,WANDAYA MF,4,9 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/103447392861731118116/reviews?hl=en,mas pran,3,10 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/106023979469227119285/reviews?hl=en,Febriano Ishaq,4,10 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/113484818807543624162/reviews?hl=en,Afrilia Intan,5,11 years ago,
Yogyakarta State Finance Building,Government Office,https://www.google.com/maps/contrib/114913015445158482023/reviews?hl=en,Giyono Klaten,5,11 years ago,
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/110470699352177573305/reviews?hl=en,Raden Oktova Gamma Star,5,a year ago,"A free family educational park on the West side of Gajah Wong River in a middie class residential complex in Pandeyan, Umbulharjo District, Yogyakarta City. Small kids can play at the playgrounds. A cool green garden with lovely statues of wild animals, a dove house, gazebos and a traffic education arena. A clean mosque next to it. A clean river walk makes a cool area with a view post, green plants and tables. Motorbikes and cars can park on the road side. Clean restrooms with squat toilets."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/114755465776411813761/reviews?hl=en,Ardys Shafira,4,3 years ago,"Hidden park in town! The playground is actually quite nice with all the slides and all those kids' stuff. However the maintenance is not so good. Some parts of the main slide seem to be vulnerable, and because they dont put pavements below so there is quite much dirty sand on the slides.
There is no cycling path for adults, yet pushbikes for children can still fit because the place is not crowded.
There are also many mosquitos, better be careful!"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/109165700131613957281/reviews?hl=en,Ky Perdana,4,2 years ago,It's nice we still have a park nearby
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/111072423293158736939/reviews?hl=en,Dante Xoxo,5,7 years ago,A quiet place in the city
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/106765868668920138267/reviews?hl=en,Herga Ferdian,5,6 years ago,That place very close from my home. Even this place in our residence. One of best the green enviro village
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/114113208251051605511/reviews?hl=en,Dharendra Wardhana,5,5 years ago,This is definitely much needed open green space within the densely populated area. We need more of this!
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/107373630032665602458/reviews?hl=en,Agus Sutikna,3,Edited 6 years ago,"Good for group, excited play ground for children with natural environment,"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/111675710885987133875/reviews?hl=en,Jaw arif,5,3 months ago,Playground
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/116269831854932908928/reviews?hl=en,Alfian Darmawan,4,2 years ago,Free entry
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/102640369747760107638/reviews?hl=en,diana rosalina,4,6 years ago,"comfy place for children,there's playground right there"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/110924084831337258034/reviews?hl=en,Dhani Chrisna,4,8 years ago,"Quite, green, enjoy."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/118169139494716419879/reviews?hl=en,Kartika Yus,4,3 years ago,Enjoy this ...
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/109588656532091611122/reviews?hl=en,Adkhan Sholeh,4,9 years ago,"A hidden park, still fun though."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/117226902996402880533/reviews?hl=en,Uchoe Teghela,5,7 years ago,It was a cozy place to send our weekend
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/105637448254945581889/reviews?hl=en,Jito Plat (Jito),5,9 months ago,Okay shiyapp
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/103810557861439070394/reviews?hl=en,Auditomo M,5,9 years ago,Quiet n calm place
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/101324463387601904987/reviews?hl=en,Ubai,3,5 years ago,Unfortunately not maintained regularly
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/116216213959699853623/reviews?hl=en,Indah Sentani,4,3 years ago,Good public space.
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/113705754632868352643/reviews?hl=en,INDRA LYZEIN,5,a year ago,nice
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/101981805353713178956/reviews?hl=en,Yondaktau Koktanyasaya,5,a year ago,great
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/112027958734375397276/reviews?hl=en,M. Yusuf Rahardian Dev,3,6 years ago,Good place for santuy
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/101100444968770045689/reviews?hl=en,Nuari Dwi Prasetya,5,6 years ago,Nice park in residence
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/112212051144290244782/reviews?hl=en,Susi Sulastri,5,6 years ago,ok
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/104056670324426696480/reviews?hl=en,17Photography Official,5,8 years ago,Ok
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/102885728237071664814/reviews?hl=en,Ari Kuncoro,4,8 years ago,ok
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/114798804404312914449/reviews?hl=en,icus azure,3,3 years ago,hidden gem edu park
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/110075915635495814263/reviews?hl=en,rio rumawas,5,4 years ago,Family park
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/103937425129671268448/reviews?hl=en,Koko Pageralam,5,6 years ago,nice place
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/101746699925441247139/reviews?hl=en,Hery Malmsteen Cah 90an YK,5,8 years ago,Nice place
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/114080583646605892394/reviews?hl=en,"AZSA, CIKA & ELFA",5,a day ago,Overall Good 👍🤗 …
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/105168254439253815489/reviews?hl=en,firman arief,4,2 weeks ago,"This park is very child-friendly, with a cool and shady atmosphere that makes it comfortable for families. The trees and fresh air create a relaxing environment for kids to play. Unfortunately, there are still some irresponsible visitors who smoke despite the no-smoking rules"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/117819380126862519833/reviews?hl=en,Panca Batubara,4,3 months ago,"RTPH (Ruang Terbuka Hijau Publik) terbaik di Jogja yang pernah saya kunjungi.

Free wifi
Free parkir
Free Toilet

Jangan kahwatir di sini warga sekitar depan taman menjual camilan dan minuman yang harganya sangat terjangkau dan wajar.

Tempat paling luas dari RTPH yang lain Ruang bermain juga ada untuk difabel sangat ramah anak. Sebisa mungkin sebelum kesini sediakan obat nyamuk / minyak telon dari rumah atau gunakan baju tertutup lengan panjang dan celana panjang.

Hanya butuh peremajaan di beberapa fasilitas bermain seperti prosotan yang sudah mulai bolong dan besi² yang sudah mulai pudar catnya dan berkarat agar tidak jadi tetanus dan membahayakan anak² bermain."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/108143676454536044522/reviews?hl=en,Yurshel Ghani,3,8 months ago,"Jumat pagi saya bersepeda ke sebuah taman yang letaknya tidak terlalu jauh dari rumah, sebuah taman yang awalnya saya tahu dari Instagram,""ternyata ada taman bagus di daerah Gambiran, Umbulharjo...
🌴🌱 GAJAH WONG EDU PARK
📍 Lokasi untuk yang baru pertama kali
Kalau melewati perempatan gambiran/dari arah Warungboto, terus lurus sebelum kantor PKS,ber-belok ke arah kiri, lurus saja kemudian ambil arah kanan sedikit, lalu lurus terus ikuti jalan sampai ujung, kemudian ber-belok ke arah kanan, lurus lagi sedikit, kemudian ber-belok sedikit ke, kemudian anda akan sampai di taman Gajah Wong EDU PARK.
🏷️ Fasilitas/ apa saja yang ada di dalam gajah wong edu park
- area bermain anak ( interaktif,motorik)
- area fitnes
- satwa liar yang dilindungi
- beberapa pepohonan langka
- gazebo
- masjid
- gardu pandang
- kolam
- toilet
- area parkir
- titik kumpul
- wifi Pemkot
- kampung hijau Gambiran
⏲️ Buka: 07.00-15.00
🔖 HTM 🆓
🛵🚗 Parkir terbatas, karena lokasi taman yang berada di daerah perumahan, untuk mobil parkir di sisi jalan/bisa parkir di parkiran samping masjid, adapun untuk motor bisa disepanjang taman...
ÑB
Jangan terlalu berharap banyak waktu kesini, beberapa alat bermain anak masih cukup bagus, area tempat duduk yang masih cukup bagus dan terjaga, taman yang selalu dibersihkan oleh bapak dari dinas lingkungan hidup,dll.
""Ini hanya taman pinggir kota jadi jangan terlalu berharap banyak, tapi tetap worth it untuk dikunjungi, sebagai tempat untuk bermain dengan anak, tempat yang layak di kunjungi bersama keluarga.hope you like it guys 😀🙏"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/108664292386930931603/reviews?hl=en,Melisa EF,5,5 months ago,"Salah satu alternatif ngumbar bocil tanpa takut boncos, xixixi. Tempatnya adem, banyak pohon, bersih.
Area bermain luas dan bervariasi. Banyak spot duduk utk orang tua istirahat sambil liatin bocah lari²an. Jangan lupa siapin konsumsi dari rumah krn ga ada abang² jualan.

Sayangnya tadi sempet nemuin 1 bapak ngerokok, mungkin lebih baik dikasih sign area bebas asap rokok supaya lebih aware."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/100715667125221506015/reviews?hl=en,Amalina Dwi Septiana,5,8 months ago,"Hampir tiap hari main kesini nemenin anak jalan-jalan meskipun agak jauh (beda kelurahan dg saya), tamannya relatif bersih dan terawat. Cm mmg kadang ada yg suka buang sampah sembarangan, pdhl tempat sampahnya sudah cukup banyak. Masuk kesini juga gratis, kalau sudah menjelang sore relatif ramai."
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/112482242393651594368/reviews?hl=en,Ronni Darmawan,5,6 months ago,"Tempat bermain anak2, taman nya terawat, ada petugas nya setiap hari untuk bersih2.
Cocok banget untuk bawa anak2 kesini"
Gajah Wong Educational Park,Public Park,https://www.google.com/maps/contrib/100448235410148080437/reviews?hl=en,azka putri,5,5 months ago,"Dateng pas gerimis hari agak licin jalannya karena tanah tapi bagus banget. Banyak wahana bermain anak, ada hewan juga. Tempatnya bersih dan cocok wat keluarga"
